101165	How many wives did the Prophet, may God bless him and grant him peace, marry?
1001165	How many wives did the Prophet, may God bless him and grant him peace, have?
101166	Who is the mother of the believers who was known as the mother of the poor?
1001166	Who is the mother of the faithful known as the mother of the poor?
101167	What are the most famous battles fought by Muslims in the second year of Hijra?
1001167	What are the prominent battles that Muslims witnessed in the second year of Hijra?
101168	Who is the leader who conquered the city of Jerusalem during the reign of Caliph Omar bin Al-Khattab?
1001168	Who is the leader who conquered Jerusalem during the time of Caliph Omar bin Al-Khattab?
101169	Who is the companion who married the two daughters of the Prophet, may God bless him and grant him peace?
1001169	Who was the companion who was associated with the two wives of the Prophet, may God bless him and grant him peace?
101170	What is the nickname of Hamza bin Abdul Muttalib?
1001170	What was Hamza bin Abdul Muttalib nicknamed?
101171	Who is the companion for whom the Prophet, may God bless him and grant him peace, prayed, saying: “O God, grant him understanding of the religion”?
1001171	Who is the companion whose supplication the Prophet mentioned: “O God, grant him understanding of the religion”?
101172	What is the name of the cave in which the Prophet, may God bless him and grant him peace, and Abu Bakr al-Siddiq hid during the migration?
1001172	What is the cave in which the Prophet, may God bless him and grant him peace, hid with Abu Bakr Al-Siddiq during their migration?
101173	Who is the companion whom the Prophet, may God bless him and grant him peace, gave the good news of Paradise without him praying a single rak’ah?
1001173	Who is the companion who was told by the Prophet, may God bless him and grant him peace, that he would go to Paradise, but he did not pray a single rak’ah?
101174	What is the battle in which the Prophet, may God bless him and grant him peace, was injured and his front tooth was broken?
1001174	What is the battle in which the Prophet, may God bless him and grant him peace, was wounded and his teeth were broken?
101175	Who is the companion who led the Mu'tah expedition after the martyrdom of the three leaders?
1001175	Who is the companion who took command of the Mu'tah expedition after the martyrdom of the three leaders?
101176	Who was the first companion to be buried in Al-Baqi?
1001176	Who was the first companion to be buried in Al-Baqi Cemetery?
101177	What are the names of the grandchildren of the Prophet, may God bless him and grant him peace, from his daughter Fatima?
1001177	What are the names of the sons and daughters of the Prophet, may God bless him and grant him peace, from Fatima?
101178	Who is the companion about whom the Prophet, may God bless him and grant him peace, said: “He was given a flute from the flutes of the family of David”?
1001178	Who is the companion whom the Prophet described by saying: “He was given a flute from the flutes of the family of David”?
101179	Who is the companion who was called the Ink of the Nation?
1001179	Who is the companion known by the title of the Ink of the Nation?
101180	Who was the first to write down the revelation to the Prophet, peace and blessings be upon him?
1001180	Who was the first person to write down the revelation to the Prophet, peace and blessings be upon him?
101181	What is the first battle that the Prophet, may God bless him and grant him peace, fought?
1001181	What was the first battle that the Prophet, may God bless him and grant him peace, fought?
101182	Who is the companion who bought the well of Roma and made it a waqf for the Muslims?
1001182	Who is the companion who bought the well of Roma and allocated it to the Muslims?
101183	Who is the female companion who defended the Prophet, may God bless him and grant him peace, in the Battle of Uhud?
1001183	Who is the female companion who protected the Prophet, may God bless him and grant him peace, in the Battle of Uhud?
101184	What are the names of the people of the tree who pledged allegiance to the Prophet, may God bless him and grant him peace, in the Pledge of Ridwan?
1001184	What are the names of those who pledged allegiance to the Prophet, may God bless him and grant him peace, under the tree in the Pledge of Ridwan?
101185	Who is the companion who protected the Prophet, may God bless him and grant him peace, with his body on the day of Uhud until his hand was paralyzed?
1001185	Who is the companion who protected the Prophet, may God bless him and grant him peace, on the day of Uhud until he was injured?
101186	What is the surah that the Prophet, may God bless him and grant him peace, loved and recited on Friday?
1001186	What is the favorite surah that the Prophet, may God bless him and grant him peace, used to recite on Friday?
101187	Who is the companion whose mother converted to Islam after the Prophet, may God bless him and grant him peace, prayed for her?
1001187	Who is the companion whose mother converted to Islam after the supplication of the Prophet, may God bless him and grant him peace?
101188	Who is the companion who killed Musaylimah the Liar?
1001188	Who is the companion who was able to eliminate Musaylimah the Liar?
101189	What is the name of the mountain where the Battle of Uhud took place?
1001189	What is the mountain around which the events of the Battle of Uhud took place?
101190	"Who is the companion who was given the title of ""the Prophet's orator""?"
1001190	Who is the companion who was called the Prophet's orator?
101191	Who is the companion who was known by the title of Lion of God?
1001191	Which companion was known as the Lion of God?
101192	"Which Surah is called the ""Heart of the Qur'an""?"
1001192	"What is the surah known as the ""Heart of the Qur'an""?"
101193	Who was the first companion to shoot an arrow in the way of Allah?
1001193	Who was the companion who took the initiative to throw the first arrow in the way of Allah?
101194	Who is the companion known by the title of Al-Tayeb Al-Mutayeb?
1001194	Who is the companion known as the good and fragrant?
101195	What is the surah that was revealed during the Battle of Badr?
1001195	Which Surah was revealed during the events of the Battle of Badr?
101196	Who is the companion about whom the Prophet said: “He walks alone, dies alone, and will be resurrected alone”?
1001196	Which companion was described by the Prophet, may God bless him and grant him peace, as “walking alone, dying alone, and being resurrected alone”?
101197	What is the full name of the companion known as Abu Hurairah?
1001197	What is the full name of the companion who was nicknamed Abu Hurairah?
101198	Who is the companion that the Prophet sent to the King of Abyssinia?
1001198	Who is the companion that the Prophet sent to the King of Abyssinia?
101199	Who was the companion who issued fatwas on religious matters in Medina during the Prophet’s life?
1001199	Who was the companion who issued fatwas in Medina during the Prophet’s life?
101200	Who was the companion who led the Muslim army in the Battle of Al-Qadisiyah?
1001200	Who was the companion who led the Muslims in the Battle of Al-Qadisiyah?
101201	Who is the companion who was known to have loved the Prophet, may God bless him and grant him peace?
1001201	Which companion was known for his love for the Prophet, may God bless him and grant him peace?
101202	Who took over the emirate of Mecca after it was conquered?
1001202	Who was the companion who was appointed as the Emir of Mecca after the conquest?
101203	What is the name of the battle in which the miracle of multiplying food occurred?
1001203	In which battle did the miracle of increasing food occur?
101204	Who is the companion whom the Prophet singled out for supplication for steadfastness in judgment?
1001204	Who is the companion for whom the Prophet prayed to be steadfast and firm in judging?
101205	Who was the companion to whom the Prophet handed the key to the Kaaba on the day of the conquest of Mecca?
1001205	Who is the companion to whom the Prophet gave the key to the Kaaba on the day of the conquest?
101206	What is the name of the battle in which the Prophet led an army of ten thousand fighters?
1001206	In which battle did the Prophet lead an army of ten thousand men?
101207	Who was the companion who was called Dhu al-Noor?
1001207	"Who is the companion who was known by the title ""The Light""?"
101208	Who was the companion who accompanied the Prophet during the migration and arrived first in Medina?
1001208	Who is the companion who was the Prophet’s companion in the migration and entered Medina before him?
101209	Who is the companion who killed the knight of the polytheists in the Battle of Badr?
1001209	Who is the companion who killed the polytheist knight on the day of Badr?
101210	What is the name of the first mosque built in Islam?
1001210	What is the first mosque built in the era of Islam?
101211	Which companion was given the title of “the living martyr” by the Messenger, may God bless him and grant him peace?
1001211	Who is the companion whom the Prophet, may God bless him and grant him peace, described as “the living martyr”?
101212	Which Surah in the Qur’an was revealed in its entirety all at once?
1001212	What is the surah that was revealed in its entirety at once without division?
101213	Who is the companion who converted to Islam in response to the supplication of the Prophet, may God bless him and grant him peace?
1001213	Which companion converted to Islam because of the supplication of the Messenger, may God bless him and grant him peace?
101214	Who was the leader of the polytheists in the Battle of Uhud?
1001214	What is the name of the person who led the polytheists in the Battle of Uhud?
101215	Who is the companion who was known by the title of the interpreter of the Qur’an?
1001215	Who is the companion who was given the title of interpreter of the Holy Quran?
102000	What is the first verse revealed in Surah Al Imran?
1002000	What was the first verse of Surah Al Imran to be revealed?
102001	What is the verse that was revealed in Medina from the Meccan Surah An-Najm?
1002001	In Surat An-Najm, what is the only verse that was revealed in Medina?
102002	What is the only verse of Surat Al-Mursalat that was revealed in Medina?
1002002	Surat Al-Mursalat was revealed in Mecca, so which verse was revealed in Medina?
102003	What is the Madani verse in the Makkan Surah Qaf?
1002003	In the Meccan Surah Qaf, which verse was revealed in Medina?
102004	What is the only Madani verse in Surah Yaseen?
1002004	Which verse of Surah Yaseen was revealed in Medina?
102005	What is the only verse in Surah Al-Hijr that was revealed in Medina?
1002005	Surat Al-Hijr is Meccan, so which verse was revealed in Medina?
102006	What is the only Medinan verse in the Meccan Surah Saba?
1002006	In the Meccan Surah Saba, which verse was revealed about Medina?
102007	What is the verse that was revealed in Medina from the Meccan Surah Az-Zukhruf?
1002007	Surat Az-Zukhruf is Meccan, so which verse was revealed in Medina?
102008	What is the only Madani verse in Surah Al-Jathiya?
1002008	Surah Al-Jathiya was revealed in Mecca, so what is the verse that was revealed in Medina?
102009	What is the only verse of Surah Ar-Rum that was revealed in Medina?
1002009	Surat Ar-Rum is Meccan. Which verse was revealed in Medina?
102010	Where are the verses in which the lightened nun of emphasis appears?
1002010	Where does the lightened nun of emphasis appear in the Qur’an?
102011	What is the evidence from the Qur’an that the Qur’an is an Arabic book revealed in the language of the Arabs?
1002011	Where in the Qur’an is it proven that the Qur’an was revealed in clear Arabic?
102012	"What is the verse in which the word ""asa"" was used as a threat and it did not come true?"
1002012	"Which verse uses the word ""asa"" to threaten without it happening?"
102013	What is the most comprehensive verse on good and evil in the Quran?
1002013	Which verse in the Quran perfectly combines the meanings of good and evil?
102014	What is the most just verse in the Holy Quran?
1002014	Which verse is considered the most just in the Quran?
102015	What is the greatest verse in bringing relief in the Holy Quran?
1002015	Which verse of the Holy Quran is the greatest in relieving distress?
102016	What is the verse in the Quran that most expresses trust in God?
1002016	Which verse of the Holy Quran is the greatest in entrusting matters to God?
102017	What are the surahs that contain the letters of the alphabet without being followed by the mention of the Book, the revelation, or the Qur’an?
1002017	Which surahs begin with the letters of the alphabet and are not followed by mention of the Book or revelation, except for three surahs?
102018	What is the verse that invalidated some bad pre-Islamic customs such as adoption and zihar?
1002018	Which verse contributed to ending some pre-Islamic traditions such as adoption and the belief that a man has two hearts?
102019	What is the first verse in the Quran after the Basmalah?
1002019	What is the verse that comes directly after the Basmalah in the Holy Quran?
102020	What is the verse that contains a word written with an open taa and repeated twice?
1002020	Which verse in the Qur’an contains a word written with an open taa and repeated in the same verse?
102021	"What is the verse in which the word ""remainder"" is written with an open taa?"
1002021	In which verse of the Holy Quran is the word “remainder” written with an open “ta”?
102022	"What is the verse in which the word ""Qara"" is written with an open taa?"
1002022	"Where is the word ""Qara"" mentioned in the Holy Quran written with an open taa?"
102023	"What is the verse in which the word ""fitrah"" is written with an open taa?"
1002023	Which verse in the Qur’an contains the word “fitrah” written with an open taa?
102024	"Where is the word ""tree"" with an open taa mentioned in the Qur’an?"
1002024	"Where does the word ""tree"" appear with an open taa?"
102025	What is the verse in which the word “paradise” is written with an open “ta” and is it agreed upon to read it alone?
1002025	Where is the verse in which the word “paradise” is written with an open taa and read with a farad?
102026	"What is the verse in which the word ""daughter"" is written with an open taa?"
1002026	"Where does the verse appear in which the word ""daughter"" is written with an open taa?"
102027	"What are the verses in which the word ""disobedience"" is written with an open taa?"
1002027	"What are the verses that contain the word ""disobedience"" written with an open taa?"
102028	"What are the verses in which the word ""curse"" is written with an open taa?"
1002028	"Where do the verses appear in which the word ""curse"" is written with an open taa?"
102029	What is the verse in which the word “word” is written with an open “ta” and is it agreed upon to read it alone?
1002029	"Where is the verse that contains the word ""word"" with an open taa and is read as a farad?"
102030	"What are the verses in which the word ""woman"" is written with an open taa?"
1002030	"Where do verses appear that contain the word ""woman"" written with an open taa?"
102031	"What are the verses in which the word ""blessing"" is written with an open taa?"
1002031	"Where are the verses that contain the word ""blessing"" written with an open taa?"
102032	"What are the verses in which the word ""mercy"" is written with an open taa?"
1002032	"Where do verses appear that contain the word ""mercy"" written with an open taa?"
102033	What are the names of the Day of Resurrection mentioned in the Holy Quran?
1002033	What are the different names for the Day of Resurrection mentioned in the Qur’an?
102034	How was the life of Prophet Jesus (peace be upon him) after he was raised by God?
1002034	What were the details of the life of Prophet Jesus (peace be upon him) after God raised him?
102035	What were the details of the life of the Prophet Muhammad before the mission?
1002035	What was the status of the Prophet Muhammad before he was sent?
102036	How many prophets did God send?
1002036	How many prophets did God send to earth?
102037	Why was Mecca chosen to be the location of the Holy House?
1002037	What are the reasons that led to choosing Mecca as the site of the Holy House?
102038	Why are the names of some prophets not mentioned in the stories of the Qur’an?
1002038	Why were the names of some prophets not mentioned in the stories of the Holy Quran?
102039	How will people's fate be determined in the afterlife?
1002039	How will the fate of individuals in the afterlife be determined?
102040	What are the characteristics of the jinn in general?
1002040	How can the characteristics of the jinn be fully described?
102041	What is the name of the Pharaoh mentioned in the Quran?
1002041	Is the name of Pharaoh known in the Quranic texts?
102042	Why is Pharaoh's name not mentioned explicitly in the Qur'an?
1002042	Why is the name of Pharaoh not clear in the Quranic text?
102043	How do jinn interact with humans in their daily lives?
1002043	How do jinn interact with people in their daily lives?
102044	What is the ruling on shaving the beard in Islam?
1002044	How is shaving the beard viewed according to Islamic law?
102045	What are the verses that mention the Antichrist in the Qur’an?
1002045	Where are the Quranic verses that refer to the Antichrist?
102046	What foods did the Prophet of God Jacob (Israel) forbid himself?
1002046	What foods did the Prophet of God, Jacob (peace be upon him), forbid himself from eating?
102047	Is the name of the Angel of Death Azrael?
1002047	Is it true that the name of the Angel of Death is Azrael?
102048	What verses explain the necessity of circumcision?
1002048	Where are the verses that talk about the importance of circumcision?
102049	"What verses contain the word ""apple""?"
1002049	"In which verses is the word ""apple"" mentioned?"
102050	What are the details of the Prophet's journey to Taif?
1002050	How was the Prophet Muhammad's journey to Taif?
102051	What is the evidence for the authenticity of the Sunnah?
1002051	How can the authenticity of the Sunnah be proven?
102052	How did the Prophet raise his children?
1002052	What method did the Prophet follow in raising his sons and daughters?
102053	How did the Prophet express his gratitude to God?
1002053	What ways did the Prophet use to express his gratitude to God?
102054	How did the Prophet encourage kindness to neighbors?
1002054	What methods did the Prophet use to encourage kindness to neighbors?
102055	What is the verse that mentioned a fruit that refers to bananas?
1002055	Which verse in the Holy Quran refers to a fruit, meaning banana?
102056	What is the noble verse that was revealed when the Prophet, may God bless him and grant him peace, went out to the Jews of Banu Nadir and Gabriel, peace be upon him, learned of their plot to kill him?
1002056	In which verse of the Qur’an is mentioned the incident of the conspiracy of the Jews of Banu Nadir against the Prophet, may God bless him and grant him peace, when he came to them seeking help?
102057	What verse was the Prophet, may God bless him and grant him peace, referring to when he said to the old woman, “No old woman will enter Paradise,” as he was joking but also teaching?
1002057	Which verse in the Holy Quran relates to the Prophet’s (PBUH) joke with the old woman when he said that she would not enter Paradise?
102058	Who is the noble prophet upon whom stones were sent, and God saved him and those who followed him from punishment at dawn?
1002058	Which prophet did God send stones to his people and save him and his followers from punishment at dawn?
102059	When did God save his prophet Lot, peace be upon him, from the punishment that befell his people?
1002059	When did God save his prophet Lot, peace be upon him, from the torment that befell his people?
102060	What is the evidence from the Qur’an that the Prophet was striving to memorize the Qur’an and that God was commanding him to listen when Gabriel, peace be upon him, recited it?
1002060	Which verse in the Qur’an refers to the Prophet’s suffering when the revelation came down and God’s reassurance to him that the Qur’an was preserved in his chest?
102061	What are the verses that indicate the divine command to the Messenger to deal kindly with his nation?
1002061	What are the verses that indicate that God directed the Messenger to be kind to his nation?
102062	What is the verse that talks about the advice of the Prophet of God, Jacob, peace be upon him, to his son to keep secrets?
1002062	In which verse does the Prophet Jacob, peace be upon him, advise his son to keep secrets?
102063	What is the verse that indicates that God took a covenant from the prophets to believe in another prophet if he was sent?
1002063	In which verse did God mention that He took a covenant from the prophets to believe in and protect the new prophet?
102064	What is the verse that indicates that if there was a license to leave the remembrance, it would have been for Zakariya, peace be upon him?
1002064	What is the verse that indicates that if there were exceptions to the mention, they would have been directed to Zachariah, peace be upon him?
102065	What is the evidence from the Qur’an that directs the Prophet Muhammad, may God bless him and grant him peace, to increase remembrance and prayer in times of distress?
1002065	What are the verses that mention God’s guidance to His Prophet to pray and remember God when facing enemies?
102066	Which verse refers to Satan’s oath to Adam that he would advise him despite his call to disobedience?
1002066	In which verse does Satan's oath to Adam appear that he wants his best interest despite inciting him to sin?
102067	What is the Quranic evidence that the jinn were working for the benefit of Prophet Solomon, peace be upon him?
1002067	What are the verses that explain how God subjugated the jinn to serve the Prophet Solomon?
102068	What supplication did Adam and his wife make to God after eating from the forbidden tree?
1002068	How did Adam and his wife ask God Almighty to forgive them after eating the forbidden fruit?
102069	In which verse is it mentioned that the Prophet Job, peace be upon him, was harmed by the jinn?
1002069	What is the verse that indicates that the Prophet of God, Job, peace be upon him, was harmed by the jinn?
102070	What provisions did God Almighty guide Moses and Aaron, peace be upon them, to take when going to Pharaoh?
1002070	What preparation and provisions did God advise Moses and Aaron to make when He sent them to Pharaoh?
102071	What is the evidence from the Qur’an that the polytheists knew the truth of the Prophet Muhammad, may God bless him and grant him peace, but they were stubborn?
1002071	In which verse does God tell His Prophet that the infidels realized the truth of his words but were arrogant?
102072	What is the verse that indicates that God has collected the noble morals in a few words in His book?
1002072	Which verse expresses God’s collection of virtuous morals in simple words for His Prophet?
102073	What is the praise mentioned in the Qur’an for Abd Sabir?
1002073	In which verse did God Almighty praise a servant who was patient?
102074	How did the Qur’anic verses clarify the innocence of the Jew and the betrayal of the Muslim in the incident of stealing the shield that occurred during the time of the Messenger, may God bless him and grant him peace?
1002074	What are the verses that indicate the innocence of the Jew from the accusation and the betrayal of the Muslim in the incident of stealing the shield during the time of the Prophet, may God bless him and grant him peace?
102075	What instructions did God command Shuaib to convey to his people?
1002075	What advice did God charge Shuaib to deliver to his people?
102076	What are the verses that indicate that God commanded the Messenger to end the treaties with the polytheists and give them a four-month grace period before war?
1002076	What are the Qur’anic texts that indicate that God directed His Messenger to inform the polytheists to end their treaties and give them four months to fight?
102077	Which verse contains a gentle rebuke from God to His Messenger regarding dealing with hypocrites gently?
1002077	Which verse in the Qur’an expresses a gentle rebuke from God Almighty to His Messenger and directs him to treat the hypocrites kindly?
102078	What is the content of the letter of our master Solomon, peace be upon him, to Bilqis, the Queen of Sheba?
1002078	What are the details of the message that Solomon, peace be upon him, sent to Bilqis, the Queen of Sheba?
102079	What is the name given to the Queen of Sheba?
1002079	What is the name of the famous queen of Sheba?
102080	Is there a servant who thanked God and praised Him?
1002080	Who is the servant whom God praised because of his gratitude?
102081	Is Satan considered an angel or a jinn?
1002081	Is Satan an angel or a jinn?
102082	What are the verses that indicate the prohibition of marriage between a woman and her paternal aunt?
1002082	What are the Qur’anic texts that indicate the prohibition of a woman marrying her paternal aunt or maternal aunt?
102084	What is the evidence for the prohibition of kinship resulting from breastfeeding, such as a brother’s daughter?
1002084	What texts clarify the prohibition of breastfeeding relatives, such as a niece?
102085	What is the verse that indicates the prohibition of eating any predatory animal that has fangs?
1002085	Which Quranic text mentions the prohibition of all fanged beasts of prey?
102086	What is the evidence for prohibiting the eating of any bird with claws?
1002086	What texts indicate that it is forbidden to eat birds with claws?
102087	What verse indicates that eating donkey meat is forbidden?
1002087	What is the Quranic text that explains the prohibition of eating donkey meat?
102088	What are the two types of dead animals and dung that are permissible to eat?
1002088	What are the two dead animals and blood that are permissible to eat?
102089	What are the verses that confirm the legitimacy of the call to prayer and the call to prayer?
1002089	Which Quranic texts explain the legislation of the call to prayer and the call to prayer?
102090	What is the evidence for the prohibition of temporary marriage?
1002090	What texts indicate the prohibition of temporary marriage?
102091	What is the punishment for apostasy in Islam?
1002091	How is the punishment for apostasy defined in Islamic law?
102092	What is the penalty for drinking alcohol?
1002092	How is the punishment for drinking alcohol determined in Islam?
102093	What is the punishment for stoning in Islamic law?
1002093	How is the punishment of stoning defined according to Islamic rulings?
102094	What is the evidence that prayer is not obligatory for a menstruating or postpartum woman?
1002094	What are the texts that indicate that prayer is not obligatory for menstruating or postpartum women?
102095	What is the verse that forbids men from wearing silk and gold?
1002095	Which Quranic text indicates that it is forbidden for men to wear gold and silk?
102096	What is the verse that indicates the prohibition of using utensils made of gold and silver?
1002096	Which Quranic text prohibits the use of gold and silver utensils for women and men?
102097	What is the Islamic ruling on the punishment for homosexuality, as the people of Lot did?
1002097	Is the punishment for the act of Lot's people really death?
102098	What was the punishment inflicted on the people of Lot?
1002098	How was the punishment of the people of Lot according to the Holy Quran?
102099	What verses mention plants?
1002099	Which Quranic texts dealt with the subject of plants?
102100	Is the tamarisk tree mentioned in the Holy Quran?
1002100	Is the tamarisk tree mentioned in the texts of the Holy Quran?
102101	What is the verse that mentions the khmat, also known as the arak tree or the siwak?
1002101	In which verse is the mention of the khmat, which is also known as the arak or the siwak?
102102	In which verse is onion mentioned in the Holy Quran?
1002102	What is the verse that mentions onions?
102103	In which verse is garlic, also known as foam, mentioned in the Holy Quran?
1002103	What is the verse that mentions foam, which is also known as garlic?
102104	What is the evidence for mentioning mustard in the Holy Quran?
1002104	Where is mustard mentioned in the Holy Quran, and what is the evidence for that?
102105	What is the verse in which pomegranate is mentioned in the Holy Quran?
1002105	In which verse is pomegranate mentioned in the Holy Quran?
102106	What are the two verses in which basil is mentioned in the Holy Quran?
1002106	In which two verses is basil mentioned in the Holy Quran?
102107	What are the verses in which olives are mentioned in multiple places in the Holy Quran?
1002107	In which verses are olives mentioned in different surahs of the Holy Quran?
102108	In which verse is the fig mentioned in the Holy Quran?
1002108	What is the verse in the Holy Quran that mentions figs?
102109	What is the evidence that the lote tree, known as nabq, is mentioned twice in the Holy Quran?
1002109	How is it proven that the lote tree, or nabq, is mentioned twice in the Holy Quran?
102110	Which verse in the Holy Quran indirectly refers to the Samr plant, or Adahat?
1002110	The tamarisk plant, also known as the acacia tree, was mentioned indirectly in the Holy Quran. In which verse did this occur?
102111	What is the verse in which lentils are mentioned in the Holy Quran?
1002111	In which verse are lentils mentioned in the Holy Quran?
102112	What is the evidence for mentioning the plant Dharee, which grows in deserts and has thorns that stick to the ground, in the Holy Qur’an?
1002112	How is the presence of the plant Dharee, which grows in deserts and is characterised by sticky thorns, proven in the Holy Qur’an?
102113	What is the verse in which ginger is mentioned in the Holy Quran?
1002113	In which verse is ginger mentioned in the Holy Quran?
102114	What is the verse in the Holy Quran that mentions the pumpkin plant, known as squash or gourd?
1002114	In which verse is pumpkin, also known as gourd or squash, mentioned in the Holy Quran?
102115	What is the verse in the Holy Quran that mentions the gourd plant, known as the cucumber-like plant, Faqous?
1002115	In which verse is the gourd, which is similar to cucumber or cucumber, mentioned in the Holy Quran?
102116	What is the verse in which camphor is mentioned in the Holy Quran?
1002116	In which verse is camphor mentioned in the Holy Quran?
102117	What is the verse in which dates are mentioned in the Holy Quran?
1002117	In which verse are dates mentioned in the Holy Quran?
102118	What is the evidence for mentioning palm trees in the Holy Quran under several names and occasions?
1002118	How is it proven that palm trees are mentioned in the Holy Quran frequently and under various names?
102119	What are the different names that grapes are mentioned by in the Holy Quran?
1002119	How were grapes mentioned in the Holy Quran with multiple names?
102120	What is the specific number of Hell vaults?
1002120	How many angels are considered the guardians of Hell?
102121	Who is considered the archangel of hell?
1002121	Who is responsible for the angels in charge of Hell?
102122	In which verse of the Holy Quran is it mentioned that the angels, the soldiers of God, carry the throne of the Most Merciful, glorify Him with praise, and seek forgiveness for the believers?
1002122	What is the verse in the Holy Quran that indicates that the angels carry the throne of the Most Gracious, glorify Him, and ask forgiveness for the believers?
102123	What is the verse that indicates that Islam has legislated jihad to protect human rights and prevent human weakness and infringement of human rights?
1002123	In which verse is it mentioned that jihad in Islam is prescribed to protect human rights and prevent injustice and aggression against them?
102124	What is the noble verse that calls on believers to support the truth and fight the oppressive tyrant in the Book of God?
1002124	In which verse in the Qur’an are believers urged to support the rightful owner and fight against injustice?
102125	What is the verse in the Holy Quran that shows that brotherhood is the fruit of true faith?
1002125	In which verse does the Qur’an indicate that brotherhood stems from true faith?
102126	Which verse shows that human rights in Islam include Muslims and non-Muslims inside and outside the Islamic state?
1002126	In which verse of the Holy Quran is it mentioned that righteousness in Islam is humane, universal, and includes everyone?
102127	What is the verse that shows that God Almighty linked gratitude with faith and stated that He does not desire to punish His creation if they are grateful and believe in Him?
1002127	In which verse in the Holy Quran does God indicate that gratitude is linked to faith and that He has no interest in punishing those who are grateful and believe?
102128	What is the evidence in the Qur’an that indicates that Islam calls upon the Muslim to be strong and powerful, and to rely on his own effort and the sweat of his brow rather than begging?
1002128	In which verse does the Qur’an direct a Muslim to work and rely on himself instead of asking for help from others?
102129	What is the name that God Almighty gave to the Day of Sacrifice, which comes on the tenth day of the month of Dhul-Hijjah?
1002129	What is the name of the Day of Sacrifice, which falls on the tenth day of Dhul-Hijjah, as mentioned by God Almighty?
102130	What is the holy verse that refers to God Almighty’s division of humanity into the friends of God and the friends of Satan?
1002130	What is the verse in which Islam divides the human world into two categories: the friends of God and the friends of Satan?
102131	Where is the name of the message to the Prophet Muhammad, may God bless him and grant him peace, mentioned twice in the Holy Quran?
1002131	Where was the name of the message to the Prophet Muhammad, may God bless him and grant him peace, mentioned twice?
102132	What advice and guidance did Luqman give to his son?
1002132	What are the orders and prohibitions that Luqman said to his son?
102133	How did God Almighty bestow love upon Moses, peace be upon him?
1002133	How did God Almighty put love in the heart of Moses, peace be upon him?
102134	What did the believer of Pharaoh's family say to Pharaoh's family?
1002134	What did the believer of Pharaoh's family say to Pharaoh's family?
102135	What is the evidence from the Holy Qur’an that proves that God Almighty gave David, peace be upon him, a beautiful voice that he used in obeying God, as the mountains and birds glorified Him with him?
1002135	What is the Quranic verse that confirms that David, peace be upon him, had a sweet voice that he used to praise God, and the mountains and birds would repeat his praise?
102136	God Almighty guided our master Solomon, peace be upon him, to use copper in a beneficial way.
1002136	God Almighty blessed our master Solomon, peace be upon him, with the inspiration to benefit from copper ore.
102137	God Almighty guided our master David, peace be upon him, to benefit from iron ore.
1002137	God Almighty blessed our master David, peace be upon him, with the inspiration to exploit iron ore.
102138	Is it permissible to marry the ex-wife of an adopted son?
1002138	Is it possible to marry the ex-wife of the adopted son?
102139	What is the verse that prompted the Prophet, may God bless him and grant him peace, to stop supplicating against the polytheists?
1002139	Which Quranic verse was the reason why the Prophet, may God bless him and grant him peace, refrained from praying against the polytheists?
102140	How did Joseph's brothers admit their mistakes?
1002140	How did Joseph's brothers admit their mistake?
102141	What are the verses that indicate the prophets’ denunciation of their people because of their lack of piety, as each of them said to his people: “Do you not fear God?”
1002141	Which verses indicate that the prophets denounced their people for their lack of piety, as they addressed their people by saying: “Do you not fear God?”?
102142	What did the ant tell the other ants when she saw our master Solomon, peace be upon him, and the soldiers who were with him?
1002142	What did the ant say to the other ants when she noticed our master Solomon, peace be upon him, and his companions?
102143	How did man gain knowledge from the crow?
1002143	How can humans learn from crows?
102144	Man has known the art of spinning since ancient times, and some verses have been mentioned in the Holy Quran that refer to this craft. What are these three verses?
1002144	Man has been practicing spinning since ancient times, and there are three verses in the Holy Quran that address this industry. What are those verses?
102145	Goldsmithing is the craft of the goldsmith who transforms metals such as gold, silver and copper into ornaments and jewelry. What verses refer to this profession?
1002145	Goldsmithing is a profession that enables the goldsmith to transform metals such as gold, silver and copper into decorative pieces. What are the Quranic verses that address this profession?
102146	One of the ancient professions mentioned in the verses of the Holy Quran is the glass making profession. What is the verse that discusses this profession?
1002146	Some verses in the Holy Quran refer to the glassmaking profession as one of the ancient professions. What is this verse?
102147	How was the butcher profession mentioned in the Holy Quran?
1002147	What is the evidence that indicates the presence of the butcher profession in the verses of the Qur’an?
102148	How was the fishing profession mentioned in the Holy Quran?
1002148	What is the evidence that indicates the existence of the fishing profession in the verses of the Qur’an?
102149	How was the profession of sculpture referred to in the Holy Quran? What are the verses that deal with this profession?
1002149	What are the verses that refer to the profession of sculpture in the Holy Quran?
102150	How was the tailoring profession mentioned in the Holy Quran? What are the verses that dealt with this profession?
1002150	What are the verses that refer to the profession of tailoring in the Holy Quran?
102151	How was the profession of navigation mentioned in the Holy Quran? What is the evidence for that?
1002151	What are the verses that refer to the profession of navigation in the Holy Quran?
102152	How was the profession of blacksmithing and armor making mentioned in the Holy Quran? What is the evidence for that?
1002152	What are the verses that refer to the profession of blacksmithing and armor making in the Holy Quran?
102153	What are the verses that deal with the profession of building dams in the Holy Quran?
1002153	How did the Holy Quran refer to the profession of dam building as one of the great professions?
102154	What are the verses that refer to the construction profession in the Holy Quran?
1002154	How was the construction profession mentioned in the Holy Quran, and what are the verses that deal with this great profession?
102155	How was the shipbuilding profession mentioned in the Holy Quran? What is the evidence for that?
